beta,tau_r,r_max,c_max,k_c,l2,l3,t1,t2,f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.08,8,450.0,400.0,0.002,1500.0,1200.0,25,55,0.16,8,38,0.04,0.25,17172.99126525552,123.53111131856876,122.31667624571124,119.16929958181589,4.520326351385884,1411.8434332083566,30423.306127191296
0.08,8,550.0,350.0,0.003,1500.0,1150.0,25,60,0.16,10,38,0.04,0.3,17829.6608208689,124.21259065138541,123.52140211106378,118.44447053134627,4.602148995577027,1306.6722224088833,30423.50528810416
0.075,8,450.0,350.0,0.002,1500.0,1200.0,25,55,0.16,10,35,0.04,0.3,16645.2971766305,122.60318581947645,121.7914650465002,119.7321486047291,4.311832917115144,1489.7750450083888,30427.00230324209
0.075,8,450.0,350.0,0.003,1500.0,1200.0,20,60,0.16,10,38,0.05,0.25,15853.085153240934,122.33625572427347,122.09898181873022,120.44063656037474,4.312100358623572,1576.0495767483671,30427.44410778811
0.08,10,450.0,350.0,0.002,1500.0,1100.0,25,60,0.15,10,38,0.05,0.3,17216.993260562303,124.12764593793058,123.52370663749912,119.04208013084047,4.438746799307247,1376.8147086116812,30427.945126064467
0.08,10,450.0,350.0,0.002,1500.0,1200.0,20,55,0.15,8,35,0.04,0.25,16642.96210501702,122.78880134888595,121.92455573396774,119.72311674499736,4.438746799307247,1486.6575860165808,30431.178402130816
0.08,10,450.0,350.0,0.002,1500.0,1200.0,25,60,0.16,8,32,0.05,0.25,16314.615934289355,122.5703694717608,122.26187682239208,120.02464805539725,4.601863326630906,1519.1469802021156,30431.74697061958
0.075,8,450.0,350.0,0.003,1500.0,1200.0,25,55,0.16,8,38,0.04,0.3,16270.620975587244,122.38167277077068,121.70664726945695,120.08245288753645,4.312100358623572,1536.7055602253754,30432.994964159363
0.08,10,450.0,350.0,0.002,1500.0,1100.0,25,60,0.16,8,38,0.05,0.3,17225.416369857954,124.12699182807806,123.52303279650918,119.04145521500644,4.601863326630906,1376.7504465563768,30434.235203891396
0.08,10,450.0,400.0,0.003,1500.0,1200.0,25,60,0.16,8,32,0.04,0.3,16647.21232993037,122.71877641653192,122.34526144059933,119.70736251448263,4.520652702501038,1479.334259423119,30434.631897500367
0.075,10,450.0,350.0,0.002,1500.0,1150.0,25,60,0.16,10,32,0.04,0.25,16765.072864194004,123.13775613745207,122.71363912449786,119.57276318922652,4.311832917115144,1454.5029189587967,30437.062704467164
0.08,10,450.0,350.0,0.002,1500.0,1200.0,20,55,0.15,10,38,0.05,0.3,16638.795595350777,122.80629439128357,121.93646927582913,119.73248113268806,4.438746799307247,1487.660734329192,30439.064734713455
0.08,8,450.0,350.0,0.003,1450.0,1200.0,25,55,0.15,8,38,0.04,0.3,16455.47445974096,122.36657499097076,121.64728968282104,119.92611818923673,4.439032244812657,1518.095344603205,30440.860684398336
0.08,10,450.0,350.0,0.002,1500.0,1200.0,20,55,0.16,8,38,0.05,0.3,16645.20504102655,122.80570568410866,121.93565321873648,119.73171717581899,4.601863326630906,1487.5788319228377,30443.185663523753
0.08,10,450.0,400.0,0.003,1450.0,1150.0,25,60,0.16,10,32,0.04,0.25,17410.521683546536,123.2122021993107,122.69636380864506,118.97062448262564,4.520652702501038,1382.811172852721,30445.566183502247
0.08,10,450.0,350.0,0.003,1450.0,1200.0,25,60,0.15,10,35,0.05,0.3,16229.091482024563,122.14343081112641,121.89046589836843,120.14458532353387,4.439032244812657,1541.8632519925613,30450.902630919893
0.08,10,450.0,350.0,0.003,1500.0,1200.0,20,60,0.15,10,32,0.05,0.3,16047.268276095498,122.31295617462517,122.05759449342688,120.29495043905726,4.439032244812657,1558.329014376562,30454.417606303556
0.08,8,450.0,400.0,0.003,1500.0,1200.0,25,55,0.16,10,38,0.05,0.25,16922.60416199477,123.1139918849671,122.06390641980128,119.45908405943995,4.520652702501038,1452.9234130739155,30456.017409144777
0.08,10,450.0,350.0,0.002,1500.0,1150.0,20,60,0.15,8,35,0.04,0.3,16759.509403942935,123.3901817631925,122.93379745733728,119.56998535927953,4.438746799307247,1450.8953527178555,30456.54031856289
0.08,8,450.0,400.0,0.002,1500.0,1100.0,25,55,0.16,10,38,0.04,0.3,18424.678053527845,125.23017686686642,123.17368157164347,117.83563370811108,4.520326351385884,1240.6654561933215,30460.72433915819
0.08,10,450.0,350.0,0.002,1450.0,1100.0,20,55,0.16,8,38,0.04,0.25,17895.452001342986,124.50406091960541,122.8305847324792,118.43485411825286,4.601863326630906,1315.0814247041894,30462.819753723117
0.08,10,450.0,350.0,0.002,1500.0,1200.0,25,60,0.15,8,32,0.04,0.3,16339.001759554247,122.57697376519349,122.26782144782412,120.0292153735793,4.438746799307247,1519.6415091259914,30463.342052451055
0.075,10,450.0,350.0,0.003,1450.0,1150.0,20,60,0.16,10,35,0.04,0.25,16617.800385521576,122.81264383051119,122.44114386412124,119.75513637747923,4.312100358623572,1482.7783520486273,30463.799578654816
0.08,10,450.0,350.0,0.002,1450.0,1200.0,20,60,0.16,8,32,0.04,0.3,16591.84405143689,122.35279349588379,122.04664048458821,119.83071751424444,4.601863326630906,1498.2106499711729,30471.883353112396
0.08,10,450.0,350.0,0.002,1500.0,1100.0,20,55,0.15,10,35,0.04,0.25,17854.052092123417,124.56577179173865,122.87844289860728,118.47500215890395,4.438746799307247,1319.1189551838825,30472.13204190081
0.08,8,450.0,350.0,0.003,1450.0,1100.0,20,55,0.16,8,38,0.04,0.25,17591.32878361473,124.2144317811271,122.6873516020481,118.75748300953904,4.602148995577027,1356.6927779669045,30472.917928815266
0.075,10,450.0,350.0,0.003,1500.0,1100.0,25,55,0.16,10,35,0.04,0.25,17462.484450134092,124.02132514237077,122.58579539985207,118.89730682688445,4.312100358623572,1374.7528382053697,30473.025900185203
0.08,8,450.0,350.0,0.002,1450.0,1200.0,25,55,0.16,10,35,0.05,0.25,16894.32548809425,122.5921494593274,121.73393078157783,119.55176449795613,4.601863326630906,1468.3504335401324,30473.64545025206
0.075,8,450.0,350.0,0.002,1500.0,1200.0,25,60,0.16,10,32,0.04,0.25,16300.065290070961,122.46816405046043,122.1803471388461,120.084316273913,4.311832917115144,1527.8370782566158,30475.711145207137
0.08,10,450.0,350.0,0.003,1500.0,1150.0,25,60,0.16,8,32,0.05,0.25,16563.101218694483,123.07893096644386,122.67790412005044,119.79561785625688,4.602148995577027,1484.329542040794,30480.86665443088
0.08,10,450.0,400.0,0.003,1500.0,1150.0,20,55,0.16,8,38,0.04,0.3,17508.634939436364,124.04436588714394,122.57036534301464,118.85874022416195,4.520652702501038,1371.292379780597,30483.243650112912
0.075,10,450.0,350.0,0.002,1450.0,1200.0,20,55,0.16,10,38,0.04,0.3,16706.134276428264,122.59328225279431,121.78702621904984,119.72878608672481,4.311832917115144,1489.4140123309544,30483.256168639688
0.08,8,450.0,350.0,0.003,1500.0,1100.0,20,55,0.15,10,35,0.04,0.25,17559.795440219157,124.27543249318701,122.73461120988547,118.79726137128254,4.439032244812657,1360.7586919919354,30491.984425993323
0.08,8,450.0,350.0,0.003,1500.0,1100.0,25,60,0.15,8,35,0.04,0.25,16964.6991745967,123.91493895222766,123.36604940931083,119.3556577982256,4.439032244812657,1418.4834728280102,30493.857992861263
0.08,8,450.0,350.0,0.003,1500.0,1100.0,25,60,0.16,8,38,0.05,0.3,16957.60792376048,123.92796845957669,123.37792677371847,119.36480402865949,4.602148995577027,1419.4383449892212,30497.022356015917
0.08,8,450.0,350.0,0.003,1500.0,1100.0,25,60,0.15,10,38,0.05,0.3,16957.669235828453,123.92847614319253,123.37845665960776,119.36530402497868,4.439032244812657,1419.4905893720047,30499.069804335577
0.08,10,450.0,350.0,0.003,1500.0,1150.0,25,55,0.15,8,35,0.04,0.3,17029.914223645654,123.35201275604699,122.21619448667848,119.38289764146923,4.439032244812657,1440.4955796912486,30500.08697681814
0.08,10,550.0,350.0,0.003,1500.0,1150.0,25,60,0.16,10,35,0.04,0.25,17976.57864492122,124.1425594875879,123.4533618166126,118.38612276240818,4.602148995577027,1300.8385176816091,30500.51257450351
0.08,10,450.0,400.0,0.003,1450.0,1150.0,25,55,0.16,10,35,0.04,0.3,17842.500208642425,123.73971116715744,122.27364222128372,118.59509677745503,4.520652702501038,1344.340073339054,30503.347179657812
0.08,8,450.0,350.0,0.002,1500.0,1100.0,25,60,0.15,8,38,0.04,0.3,17203.99913076846,124.21475561012346,123.60964517764383,119.11798619449938,4.438746799307247,1384.6310813477169,30507.44931282946
0.08,10,450.0,350.0,0.002,1450.0,1200.0,20,55,0.15,10,35,0.04,0.3,16898.106170075152,122.6294902501353,121.76336826295865,119.57673306399127,4.438746799307247,1471.010451740993,30509.727628651075
0.08,10,450.0,350.0,0.003,1450.0,1150.0,25,55,0.16,8,32,0.04,0.25,17280.361452641264,123.11844497531779,121.99457266010506,119.1857420332426,4.602148995577027,1419.7877825202404,30511.096558933838
0.08,8,450.0,400.0,0.003,1500.0,1200.0,25,55,0.16,10,32,0.04,0.3,17160.943100420805,122.95826126767318,121.89643949988877,119.30586938857748,4.520652702501038,1436.7416273797237,30511.5864649125
0.075,10,450.0,350.0,0.003,1500.0,1100.0,25,60,0.16,10,32,0.04,0.25,17012.648030116638,123.61872790203542,123.10739588086571,119.36117099437642,4.312100358623572,1422.923866927213,30511.72005295727
0.08,10,450.0,350.0,0.003,1500.0,1150.0,25,60,0.15,8,32,0.04,0.3,16586.866353069574,123.08549006189212,122.68379762245772,119.80011238085035,4.439032244812657,1484.8102120827343,30511.761558896582
0.08,10,450.0,350.0,0.002,1450.0,1150.0,20,55,0.16,10,38,0.05,0.25,17411.03397555752,123.58533298093644,122.32262901658123,119.02959336266393,4.601863326630906,1394.3304504675825,30512.615276735723
0.08,8,450.0,350.0,0.002,1450.0,1100.0,25,60,0.16,8,35,0.04,0.25,17525.796364027647,123.91352829241659,123.3139756465918,118.85877028501456,4.601863326630906,1358.030114917031,30512.921534819277
0.08,8,450.0,400.0,0.002,1500.0,1150.0,25,60,0.16,8,38,0.04,0.3,17340.176230066365,123.92908676947516,123.3444427755013,119.02848378203659,4.520326351385884,1378.3735133135792,30513.374064006097
0.08,8,450.0,350.0,0.002,1500.0,1200.0,20,60,0.15,8,35,0.04,0.3,16277.865461329304,122.68326529793144,122.37295488382229,120.12383827694,4.438746799307247,1529.910915871043,30518.8145949003
0.075,8,450.0,350.0,0.003,1500.0,1150.0,25,60,0.16,10,32,0.04,0.25,16532.360797247547,122.94651511923112,122.57235623922467,119.87197495618165,4.312100358623572,1495.3139167290476,30521.909046620898
0.08,8,450.0,350.0,0.002,1500.0,1200.0,20,55,0.15,8,38,0.04,0.3,16630.82039822686,122.89306556885055,122.02162565950837,119.80911962320006,4.438746799307247,1495.8880809108991,30524.470064787994
0.08,8,450.0,350.0,0.002,1450.0,1100.0,25,60,0.16,10,38,0.05,0.3,17525.114462106787,123.92778316139578,123.32702280330366,118.86885598338323,4.601863326630906,1359.059733658115,30524.829149493267
0.08,10,450.0,350.0,0.003,1450.0,1150.0,20,60,0.16,8,32,0.04,0.3,16845.8591623386,122.86047565247236,122.46195767339773,119.60207991258552,4.602148995577027,1463.6926619373708,30527.06187306615
0.075,8,450.0,350.0,0.003,1450.0,1200.0,20,60,0.16,10,35,0.04,0.25,16167.415151107147,122.14523620541502,121.90946720499933,120.26774052547046,4.312100358623572,1556.9963737160663,30528.076740542543
0.08,10,450.0,350.0,0.003,1450.0,1200.0,25,60,0.16,8,35,0.05,0.3,16277.289315017819,122.17327275698159,121.91990944220531,120.17110169873907,4.602148995577027,1544.7606051654711,30530.28897039011
0.08,10,550.0,350.0,0.003,1500.0,1100.0,20,60,0.16,10,38,0.04,0.25,18353.353637024702,124.97159151136603,124.13284318661904,117.94037561531158,4.602148995577027,1239.0209205867775,30531.096727391596
0.08,10,450.0,350.0,0.003,1500.0,1100.0,20,60,0.15,8,35,0.04,0.3,17022.35708301989,123.90189809236479,123.35190484384096,119.34142496360725,4.439032244812657,1416.9966730763967,30534.600601578284
0.08,10,550.0,350.0,0.003,1500.0,1150.0,25,55,0.16,10,38,0.04,0.25,18389.559988003224,124.92159262306116,122.9878840257071,117.98026224602961,4.602148995577027,1260.6164658698005,30538.167158844793
0.08,10,450.0,400.0,0.002,1500.0,1200.0,20,55,0.16,8,38,0.04,0.3,17290.18927020947,123.54644773547497,122.31647091192758,119.1658352858466,4.520326351385884,1411.4808750136867,30538.27378048154
0.08,8,450.0,350.0,0.003,1500.0,1200.0,20,55,0.15,8,35,0.04,0.25,16407.546508836807,122.50208674122598,121.78131196049382,120.04803337385535,4.439032244812657,1531.3369104548492,30541.587716004407
0.08,8,450.0,350.0,0.003,1500.0,1200.0,20,55,0.16,8,38,0.05,0.3,16397.825522433075,122.51927025201084,121.792703666206,120.05693454672942,4.602148995577027,1532.305291297387,30542.064226170318
0.08,10,450.0,350.0,0.003,1500.0,1150.0,20,55,0.16,8,38,0.05,0.25,16963.9772737266,123.44413597781659,122.31870126349308,119.47723113935889,4.602148995577027,1450.4576655545807,30545.63740575926
0.08,8,450.0,350.0,0.003,1500.0,1200.0,20,55,0.15,10,38,0.05,0.3,16399.876996436346,122.51971106252203,121.79337747353811,120.05757325187234,4.439032244812657,1532.3748364782937,30546.2584919332
0.08,10,450.0,400.0,0.002,1450.0,1200.0,25,55,0.16,10,35,0.04,0.3,17615.75037790211,123.24279654846507,122.02015253061441,118.9013192436729,4.520326351385884,1384.0269208628295,30547.714513096376
0.075,10,450.0,350.0,0.003,1500.0,1200.0,20,55,0.16,10,32,0.04,0.25,16482.3012585664,122.2928435881053,121.61903563338856,120.00316792635604,4.312100358623572,1528.064164552171,30547.769670191625
0.075,10,450.0,350.0,0.002,1500.0,1150.0,20,60,0.16,8,38,0.04,0.25,16618.95130917116,123.37103043630191,122.94606103080689,119.7838662313435,4.311832917115144,1476.9603113479131,30549.069802998893
0.08,8,450.0,350.0,0.003,1500.0,1200.0,25,60,0.16,8,32,0.05,0.25,16076.910610656607,122.37367434224177,122.11812910510109,120.3502907046896,4.602148995577027,1564.4113124335474,30551.018693916696
0.08,8,450.0,350.0,0.003,1450.0,1150.0,20,55,0.16,10,38,0.05,0.25,17119.737661121602,123.29793354938577,122.18006216616405,119.35377841621444,4.602148995577027,1437.4287126108356,30551.324391725913
0.08,10,450.0,400.0,0.002,1500.0,1200.0,25,60,0.16,10,35,0.05,0.25,16976.88467658025,123.11235581437616,122.6769629822672,119.48768406768623,4.520326351385884,1445.2482270635223,30554.927407556184
0.08,10,450.0,350.0,0.003,1500.0,1150.0,20,55,0.15,10,38,0.05,0.25,16965.5320853427,123.4520808351961,122.32698688865942,119.48474889431695,4.439032244812657,1451.2530103852346,30557.65376245825
0.08,10,450.0,350.0,0.002,1450.0,1100.0,25,55,0.15,10,38,0.04,0.3,18017.74171226683,124.49641202139928,122.80841498674195,118.41206841686125,4.438746799307247,1312.7911965125936,30561.50753963823
0.08,8,450.0,350.0,0.002,1450.0,1100.0,20,60,0.15,10,38,0.04,0.25,17408.60198154449,124.06692823665746,123.46670703146427,118.99548388121748,4.438746799307247,1372.0286834139781,30561.76924424264
0.075,10,450.0,350.0,0.002,1450.0,1150.0,25,55,0.16,10,38,0.04,0.25,17273.241009671914,123.48131541118983,122.30601742812954,119.21082960352923,4.311832917115144,1416.4016718543103,30561.892276569804
0.08,8,450.0,350.0,0.003,1500.0,1150.0,20,60,0.15,8,35,0.04,0.3,16523.46812674737,123.19204263522855,122.78911175560759,119.89439537924538,4.439032244812657,1494.9172595986502,30564.531354695446
0.08,10,450.0,350.0,0.003,1450.0,1150.0,25,55,0.15,8,38,0.04,0.25,17080.965016987528,123.34479222145538,122.22798468783795,119.39710266023022,4.439032244812657,1441.9945928986654,30566.062965980873
0.08,8,450.0,400.0,0.003,1500.0,1200.0,20,55,0.15,10,38,0.04,0.25,16907.582420411993,123.22765289106921,122.17799077892657,119.56202498584635,4.357598085277048,1463.8457993467719,30566.904933080747
0.08,8,450.0,350.0,0.003,1450.0,1200.0,20,60,0.16,8,32,0.04,0.3,16334.01481061501,122.1571520064663,121.90384163432391,120.15645844402302,4.602148995577027,1543.160231290115,30569.069235806113
0.08,10,450.0,350.0,0.003,1500.0,1100.0,25,55,0.16,8,32,0.04,0.3,17775.589617886013,124.15335073399439,122.60645992454434,118.68171336669555,4.602148995577027,1348.962380143462,30569.40984357967
0.08,10,450.0,350.0,0.002,1450.0,1200.0,25,60,0.15,8,35,0.04,0.25,16522.272212144646,122.50358102892295,122.19695540577045,119.96761933926008,4.438746799307247,1512.9757232342456,30570.41765936235
0.08,8,450.0,350.0,0.003,1450.0,1100.0,25,55,0.15,10,38,0.04,0.3,17716.685827974456,124.20645234248725,122.66487414746798,118.73434071025481,4.439032244812657,1354.328556210827,30573.97849504564
0.075,10,450.0,350.0,0.003,1500.0,1150.0,25,55,0.16,8,38,0.04,0.25,16857.920896693406,123.32327484735899,122.27723990819678,119.60953333641021,4.312100358623572,1467.2304036335272,30574.58610857306
0.08,8,450.0,400.0,0.003,1500.0,1100.0,25,60,0.15,10,38,0.04,0.25,17497.395837125314,124.43723795722254,123.76806722967521,118.87203786217994,4.357598085277048,1354.034065559939,30575.777694880126
0.075,8,450.0,350.0,0.002,1450.0,1150.0,25,60,0.16,10,38,0.04,0.3,16905.568824237263,123.13637835375128,122.71238720069921,119.57154724121891,4.311832917115144,1454.3738081199608,30576.08783730041
0.075,8,450.0,350.0,0.003,1450.0,1200.0,20,55,0.16,10,38,0.04,0.3,16479.77102093708,122.31964852836637,121.64742651749555,120.02882683291413,4.312100358623572,1530.8579347130726,30576.432067685582
0.08,10,450.0,350.0,0.002,1450.0,1200.0,25,60,0.15,10,38,0.05,0.3,16519.38955249735,122.51672407702952,122.20900727015012,119.97710331638389,4.438746799307247,1514.0006141207346,30579.520221793715
0.08,10,450.0,350.0,0.002,1450.0,1200.0,25,60,0.16,8,38,0.05,0.3,16526.915760295222,122.51594260189894,122.20820653389433,119.97635318198613,4.601863326630906,1513.919486939275,30584.75214953328
0.08,10,450.0,400.0,0.002,1500.0,1100.0,25,60,0.16,8,38,0.04,0.3,17908.263930911904,124.64217929300888,123.90885910589218,118.47827309481124,4.520326351385884,1304.1119657638237,30591.629716151147
0.08,8,450.0,350.0,0.003,1500.0,1200.0,25,60,0.15,8,32,0.04,0.3,16113.259053734586,122.3799567404954,122.12375935074934,120.35459375878631,4.439032244812657,1564.88442848867,30594.293065920192
0.075,10,450.0,350.0,0.002,1450.0,1100.0,25,60,0.16,10,38,0.04,0.3,17404.286425230388,123.80901068843343,123.24744712920662,119.06138341351001,4.311832917115144,1383.140562877882,30595.900084171146
0.08,8,450.0,350.0,0.003,1450.0,1200.0,20,55,0.15,10,35,0.04,0.3,16639.91067568077,122.34382592079449,121.62096820424134,119.90184056122648,4.439032244812657,1515.4653722175497,30596.13320616537
0.08,10,450.0,350.0,0.003,1500.0,1150.0,20,55,0.15,10,32,0.04,0.3,17176.954897155647,123.30689217791802,122.17081046142626,119.34211713457056,4.439032244812657,1436.1999339647439,30597.973308462275
0.08,10,450.0,350.0,0.002,1500.0,1150.0,20,55,0.16,8,32,0.04,0.25,17447.88418259855,123.64895614756367,122.37071699646057,119.06998831108388,4.601863326630906,1398.5193317790217,30599.600997219273
0.08,10,450.0,350.0,0.003,1500.0,1200.0,25,55,0.15,8,32,0.04,0.25,16544.14052613952,122.43571335349888,121.71166921365243,119.98422632674226,4.439032244812657,1524.3994621605007,30600.628718537275
0.08,8,450.0,350.0,0.002,1450.0,1150.0,25,60,0.15,10,35,0.04,0.3,17102.047657465904,123.20603643567937,122.75235703347809,119.4086900402667,4.438746799307247,1433.8942675292828,30602.229240651483
0.075,10,450.0,350.0,0.003,1500.0,1200.0,25,60,0.16,10,35,0.05,0.3,16078.778810647227,122.29756056094887,122.05843989387908,120.4008361687679,4.312100358623572,1571.652345181275,30604.513903148872
0.08,10,450.0,400.0,0.003,1450.0,1200.0,20,60,0.16,10,32,0.04,0.25,16960.79428209908,122.58301343259032,122.21223097116938,119.58949236331883,4.520652702501038,1466.7660215842566,30604.651070164466
0.08,10,450.0,350.0,0.002,1450.0,1150.0,20,55,0.16,10,32,0.04,0.3,17686.03859648777,123.42886427189686,122.15467058716729,118.87680958998114,4.601863326630906,1378.5399376000014,30607.1706590023
0.08,8,450.0,400.0,0.003,1450.0,1150.0,20,55,0.16,10,38,0.04,0.25,17682.985241698534,123.97739076552008,122.52315435774094,118.8205322987626,4.520652702501038,1367.371171033327,30609.475498051088
