f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,loss
0.22,12,40,0.03,0.16,80435.78358563539,149.36371746166026,148.19451320315508,139.09633766564335,5.501525149641573,114663.37948325196
0.2,10,45,0.02,0.24,79592.54415517181,150.51111424421953,149.27855110055359,139.92528297262515,5.174083000057905,115574.87598797043
0.18,12,50,0.02,0.12,76981.07094044355,151.12444493571937,150.49161594448316,142.4948372312793,4.847125499332305,116175.3064899088
0.22,12,35,0.02,0.2,83417.45766765263,149.28758183031283,147.91373357734807,138.71221212752903,5.501525149641573,117136.75832832101
0.22,8,40,0.02,0.24,83197.50437378608,150.15510268826762,148.77625174085728,139.44576952798076,5.501525149641573,118343.61777879599
0.2,10,45,0.02,0.2,81470.28252029081,151.27140179359483,150.08659576984394,140.7159121136428,5.174083000057905,118902.0471319374
0.2,8,45,0.02,0.12,80308.54668705363,151.3086517049692,150.42131705194956,141.82570394787433,5.174083000057905,118929.88353299472
0.2,8,50,0.02,0.3,80813.56859080814,152.0766175499559,150.84986727543145,141.28629682721188,5.174083000057905,119519.71113405252
0.22,10,50,0.03,0.3,82198.38079226943,151.39818173187845,150.1635570976846,140.67721593048796,5.501525149641573,119690.11028472384
0.22,10,45,0.03,0.12,82295.14652986256,151.0001144486515,150.0380969314877,141.3026291555196,5.501525149641573,120103.05047834036
0.22,12,45,0.03,0.3,84611.28691246934,151.02328102456792,149.63368594335114,140.17311742039402,5.501525149641573,121206.25796209891
0.22,10,50,0.03,0.24,83343.05508166572,151.85167028931681,150.6738308435782,141.21365580301284,5.501525149641573,121788.0173854055
0.2,8,50,0.02,0.24,82337.65828776943,152.6700208959505,151.5177108005673,141.98831385934724,5.174083000057905,122313.60939257234
0.22,12,40,0.03,0.12,84876.58215141196,151.01072101227848,149.9409599819562,140.95970529350416,5.501525149641573,122330.39552534504
0.22,8,40,0.02,0.2,85724.01701962975,151.05970371151778,149.77476914520898,140.34953257515158,5.501525149641573,122569.19898960511
0.2,12,40,0.02,0.12,84437.86761290256,151.61860309207975,150.5839237938207,141.62307924508298,5.174083000057905,123098.42310827313
0.2,12,45,0.02,0.3,84971.12589910587,151.9218340884889,150.53673684496894,140.95183010999745,5.174083000057905,123131.02335742454
0.2,10,45,0.02,0.16,84202.82980447571,152.29816302736327,151.20197430734962,141.91395808690174,5.174083000057905,123768.11229217704
0.22,10,50,0.03,0.2,84449.63925413108,152.24047035773637,151.13206012498318,141.75460446314065,5.501525149641573,123805.94694320801
0.22,12,45,0.03,0.24,86244.05429339447,151.62465522761505,150.33834090165692,140.8202891729232,5.501525149641573,124052.53405510656
0.22,12,35,0.02,0.16,88272.87282836867,150.93989595029376,149.68274260024873,140.3126819534997,5.501525149641573,124985.90388842435
0.2,8,50,0.02,0.2,83817.90436891763,153.17915294071852,152.11797684588595,142.69700853155052,5.174083000057905,125013.10835696201
0.22,10,40,0.02,0.3,88546.29877950503,151.5195784040003,149.91311530892182,140.39981520492518,5.501525149641573,125690.75902383715
0.22,10,35,0.02,0.12,88179.6261472567,151.48570871786436,150.3557432371701,141.1917083155594,5.501525149641573,126268.69853533314
0.22,10,50,0.03,0.16,86034.0949477852,152.7220196969324,151.72703977199816,142.56760871962058,5.501525149641573,126679.9070630027
0.2,12,45,0.02,0.24,87093.37602912141,152.71528069739642,151.4330743871134,141.77468689494484,5.174083000057905,126843.66848114393
0.22,12,45,0.03,0.2,87834.90131223756,152.23094309625267,151.00786596878388,141.4749116527231,5.501525149641573,126862.94694768956
0.2,8,50,0.02,0.16,85949.14367950727,153.8102138692948,152.89814222027303,143.7635830910311,5.174083000057905,128878.19735744223
0.22,8,40,0.02,0.16,89431.14879790244,152.41686889878022,151.21221192659573,141.72465232857036,5.501525149641573,128879.59371606824
0.22,10,40,0.02,0.24,91389.14312899065,152.4537021445919,150.98458342833413,141.33911218255358,5.501525149641573,130368.94762940223
0.2,12,45,0.02,0.2,89171.36367606666,153.50721469125617,152.28568384280192,142.60798370652543,5.174083000057905,130524.89436460871
0.22,12,45,0.03,0.16,90137.15775500025,153.08104346529734,151.93106501014023,142.46568690692456,5.501525149641573,130963.05253531622
0.22,10,50,0.03,0.12,88467.69523001458,153.3241761619007,152.51442173558553,143.89811399316892,5.501525149641573,131073.49847638083
0.2,10,45,0.02,0.12,88512.9861946984,153.70441068582477,152.79416554001625,143.91176350521408,5.174083000057905,131467.85456156437
0.2,10,50,0.02,0.3,89073.0323820951,154.51556628779366,153.2466798720997,143.34228496535636,5.174083000057905,132130.90883689217
0.2,8,50,0.02,0.12,89249.48785186303,154.6000561671821,153.9319217191372,145.51281862281778,5.174083000057905,134833.65696233232
0.22,10,40,0.02,0.2,94189.28207844797,153.39292917014228,152.03859891941826,142.29197558916727,5.501525149641573,135051.9258800096
0.2,10,50,0.02,0.24,90768.16524783356,155.14262440156793,153.95230804748027,144.0831147028578,5.174083000057905,135240.3505532037
0.2,12,45,0.02,0.16,92196.3605994735,154.59097409106548,153.4628545011835,143.87102416517803,5.174083000057905,135915.60483196282
0.22,12,50,0.03,0.3,93624.73922887402,154.68324043243067,153.3827198142739,143.43795919259105,5.501525149641573,136927.6178180105
0.22,12,45,0.03,0.12,93738.54631747192,154.24385032588174,153.2469848527873,144.1147398884178,5.501525149641573,137396.77439383385
0.22,12,40,0.02,0.3,96583.981178749,153.73539499469314,152.01471838257953,142.1995667399367,5.501525149641573,137484.0187060361
0.22,12,35,0.02,0.12,96191.80881484451,153.6441417251241,152.48208550741228,143.03437181901558,5.501525149641573,138111.53393535956
0.2,10,50,0.02,0.2,92414.69540010007,155.68070013835356,154.5866306557403,144.83113259834352,5.174083000057905,138244.43804311144
0.22,8,40,0.02,0.12,95366.07823272605,154.46907723567443,153.38840668686208,144.04393856155193,5.501525149641573,139144.24753620542
0.22,8,45,0.02,0.3,95945.18060117037,154.83199191948444,153.3395348642422,143.35113700934636,5.501525149641573,139200.2122797747
0.22,12,50,0.03,0.24,94954.17333269119,155.16643763302838,153.93561861384487,144.01825053888172,5.501525149641573,139362.91826035784
0.22,12,50,0.03,0.2,96239.57546650547,155.58785525423042,154.43221205318082,144.6035481347011,5.501525149641573,141708.36370985792
0.22,10,40,0.02,0.16,98300.03493309992,154.8005981008962,153.55639588557437,143.7422526548205,5.501525149641573,142047.00784536553
0.2,10,50,0.02,0.16,94785.59002841722,156.34772260939562,155.4111942516226,145.95715331657902,5.174083000057905,142545.13126405023
0.22,12,40,0.02,0.24,99721.19468137671,154.708764100282,153.14487309748435,143.18918835109008,5.501525149641573,142648.02346441185
0.22,8,45,0.02,0.24,98273.03422550547,155.62395515252845,154.26586383394059,144.20026143467206,5.501525149641573,143265.6195215656
0.2,12,45,0.02,0.12,96970.00931836887,156.07571535739683,155.14380569391727,145.97811051343973,5.174083000057905,144447.3483752788
0.22,12,50,0.03,0.16,98080.37880636215,156.10988194740784,155.07712752757897,145.48344701773757,5.501525149641573,145048.3445281933
0.2,12,50,0.02,0.3,97588.97852152979,156.93215382465007,155.621433494749,145.3770740681079,5.174083000057905,145189.09713885793
0.22,8,45,0.02,0.2,100551.35651125631,156.42116845679163,155.14706789507275,145.06022887064975,5.501525149641573,147296.801497411
0.22,12,40,0.02,0.2,102812.92332991262,155.68138688938748,154.25691346294212,144.19335995671392,5.501525149641573,147816.83502789857
0.2,12,50,0.02,0.24,99468.03146359826,157.5945277193076,156.3667099440755,146.15860128505824,5.174083000057905,148637.90618447465
0.2,10,50,0.02,0.12,98457.60970040521,157.18270729364636,156.5040409406572,147.80456469006384,5.174083000057905,149171.01155695078
0.22,12,50,0.03,0.12,100908.39029025724,156.76277452590185,155.93080772502378,146.92404615926992,5.501525149641573,150153.72275056207
0.2,12,50,0.02,0.2,101293.49529219014,158.16298289637217,157.036779138887,146.94786670666593,5.174083000057905,151969.79546237004
0.22,8,45,0.02,0.16,103866.09252397326,157.5415760283556,156.363823236683,146.36382675154016,5.501525149641573,153208.54790245715
0.22,10,40,0.02,0.12,104885.72756769146,156.96872333446152,155.85526010710214,146.18951068014147,5.501525149641573,153447.38257700394
0.22,10,45,0.02,0.3,105519.7699789649,157.38745168913258,155.80323599245216,145.45792760422967,5.501525149641573,153520.55444908066
0.22,12,40,0.02,0.16,107354.42612978883,157.14421686793264,155.85877289964665,145.72222136554188,5.501525149641573,155542.86082853234
0.2,12,50,0.02,0.16,103922.50198567059,158.86775992888056,157.90795871789206,148.13627033615137,5.174083000057905,156739.65860081388
0.22,10,45,0.02,0.24,108105.21115004583,158.21047569233843,156.78216847948323,146.35412446751155,5.501525149641573,158033.7794564349
0.22,10,45,0.02,0.2,110636.43659412723,159.03386914678504,157.71361465713127,147.26197036605998,5.501525149641573,162507.45678229243
0.22,8,45,0.02,0.12,109092.20317222887,159.07669232312324,158.10150909990125,148.53892282347033,5.501525149641573,162553.81392040435
0.22,8,50,0.02,0.3,109771.28270097914,159.97117624397586,158.59525282716876,147.91833181703538,5.501525149641573,163383.1744571483
0.2,12,50,0.02,0.12,107995.34563744155,159.7501518269866,159.06284851454342,150.0867790129779,5.174083000057905,164088.47896314168
0.22,8,50,0.02,0.24,111828.12353348479,160.64716091358085,159.3658060236895,148.72515322887938,5.501525149641573,167156.63994935143
0.22,12,40,0.02,0.12,114636.14546009224,159.431237288059,158.28607808649693,148.30341507197372,5.501525149641573,168157.22454145702
0.22,12,45,0.02,0.3,115328.41677750883,159.90571694774107,158.2307083818701,147.53118433580804,5.501525149641573,168248.47632629552
0.22,10,45,0.02,0.16,114320.34670760126,160.2164711417666,159.00006255181276,148.6385357230605,5.501525149641573,169081.07703276418
0.22,8,50,0.02,0.2,113825.35684722275,161.23503754201346,160.05863955735023,149.54002371827755,5.501525149641573,170803.75482155124
0.22,12,45,0.02,0.24,118189.86318233336,160.7623759817322,159.26476063688034,148.47667035717174,5.501525149641573,173241.5701510801
0.22,8,50,0.02,0.16,116700.08375074959,161.96393050076054,160.95947035092195,150.76709417818813,5.501525149641573,176020.82255478718
0.22,12,45,0.02,0.2,120992.33766784318,161.6193566238983,160.24887407922316,149.43467109961202,5.501525149641573,178192.0590867255
0.22,10,45,0.02,0.12,120131.12836230955,161.84020969396346,160.83791361998357,150.93641277069045,5.501525149641573,179476.43439495895
0.22,10,50,0.02,0.3,120885.09667246799,162.79373692191518,161.35999154474513,150.28032320080422,5.501525149641573,180411.3123496441
0.22,8,50,0.02,0.12,121149.81246922737,162.87657274619426,162.153763677761,152.7813554669563,5.501525149641573,184049.8385667439
0.22,10,50,0.02,0.24,123173.98493584225,163.50171062356446,162.17532034692556,151.13288793948576,5.501525149641573,184609.16900411784
0.22,12,45,0.02,0.16,125072.66002722233,162.86265963911111,161.60841321211046,150.88771454677735,5.501525149641573,185474.29254936668
0.22,10,50,0.02,0.2,125396.88604949371,164.1239229713993,162.9085338742159,151.9941363555559,5.501525149641573,188669.93502403548
0.22,10,50,0.02,0.16,128596.98894132956,164.89549719122041,163.8620380695934,153.291379707702,5.501525149641573,194478.6314317039
0.22,12,45,0.02,0.12,131512.3355105774,164.57939615193956,163.55138334760326,153.3143896712013,5.501525149641573,196999.31492188727
0.22,12,50,0.02,0.3,132346.65936991098,165.59434075162773,164.10317926057468,152.62101210295157,5.501525149641573,198047.83600764073
0.22,12,50,0.02,0.24,134885.54034814058,166.33646388354012,164.9655366661524,153.52158274932302,5.501525149641573,202702.9481904905
0.22,10,50,0.02,0.12,133551.67188135945,165.8617482841062,165.12646321692387,155.4216916095037,5.501525149641573,203418.41807802836
0.22,12,50,0.02,0.2,137351.74669593698,166.99475031927616,165.74117526029713,154.43152198500638,5.501525149641573,207209.75039710323
0.22,12,50,0.02,0.16,140902.9762745217,167.81117850306526,166.7500392990062,155.80247341023525,5.501525149641573,213656.92009134125
0.22,12,50,0.02,0.12,146403.32311458938,168.83378556882528,168.0882059257984,158.0547741592844,5.501525149641573,223580.8225975062
