l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1650.0,1550.0,1200.0,35,60,3414.288575082615,110.23405468438924,109.78260380276114,106.53051554062992,4.602271547657,4299.6145489573755
1700.0,1500.0,1150.0,35,60,3568.344614999856,110.47651055059342,109.8993590083902,105.69945582447788,4.683922323934886,4300.954066118764
1650.0,1550.0,1200.0,25,65,3314.0417620517637,110.18902770247107,109.80332442836395,107.21216258330698,4.602271547657,4325.8780864320315
1700.0,1500.0,1150.0,25,70,3315.583610087173,109.98141310404537,109.21081933876926,107.08464227894817,4.683922323934886,4328.665122616608
1650.0,1500.0,1300.0,30,60,3198.2070052665345,108.60156358906663,108.41496638983463,107.18698937498768,4.602271547657,4329.834074406143
1650.0,1500.0,1250.0,25,70,3142.6294006821677,109.12017952785679,108.33118889507368,107.60456355147491,4.602271547657,4332.470068669703
1650.0,1500.0,1150.0,25,75,3151.0656884311206,109.68500184897295,108.33118889507368,107.72171921708706,4.602271547657,4337.991900516593
1600.0,1550.0,1150.0,35,70,3269.456097192064,110.44468381534097,109.36368827664649,107.50860285422283,4.520652702501038,4342.459535038712
1600.0,1500.0,1300.0,30,70,3067.1799152321587,108.63246310521905,107.8331387176884,107.80968679860068,4.520652702501038,4350.428438035238
1600.0,1550.0,1300.0,35,60,3209.142301998821,108.94813878135749,108.75717050994577,107.4960879721548,4.520652702501038,4367.538889656328
1700.0,1550.0,1150.0,30,60,3598.6179806386144,110.9357237902605,110.35119526920144,106.09642949931023,4.683922323934886,4371.97230962621
1700.0,1550.0,1200.0,25,60,3476.456289275898,110.35176971070128,109.89856051455506,106.63332024808679,4.683922323934886,4372.135306785221
1600.0,1550.0,1250.0,35,65,3250.1374461350274,109.69052444253144,109.31103682491407,107.62082934363647,4.520652702501038,4377.160586301573
1600.0,1550.0,1200.0,25,70,3214.69288896609,110.06777706392975,108.97979394887147,107.82124300476627,4.520652702501038,4378.05512546482
1600.0,1600.0,1250.0,25,60,3331.561681382595,109.9912736146528,109.66517353383422,107.36710989233902,4.520652702501038,4385.353515340388
1600.0,1600.0,1250.0,30,60,3331.561681382595,109.9912736146528,109.66517353383422,107.36710989233902,4.520652702501038,4385.353515340388
1600.0,1600.0,1250.0,35,60,3331.561681382595,109.9912736146528,109.66517353383422,107.36710989233902,4.520652702501038,4385.353515340388
