beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.081,10,575.0,375.0,0.0035,62,0.08,0.06,2366.293625931524,107.87336143798555,107.2748674723463,96.84896186756603,4.619080312317814,19.94522199510255,2795.337686003007
0.079,12,525.0,425.0,0.0035,60,0.08,0.06,2385.078408522245,107.64284488608199,106.96599933528364,96.25183491586367,4.423609693062169,12.284158137014796,2795.404898944142
0.082,10,525.0,425.0,0.0035,62,0.07,0.1,2455.6116956045184,108.18663073578861,107.57144835793648,96.17958464808436,4.593085996270885,10.463342910217143,2795.4097812417617
0.079,11,525.0,400.0,0.003,62,0.07,0.1,2403.625735999077,108.05348333760249,107.48631694430101,96.62041977547675,4.463655896520535,16.969468548757227,2795.546103103376
0.082,10,525.0,425.0,0.003,62,0.08,0.06,2383.827015133579,107.91636885089235,107.30736569559569,96.74130722914428,4.592908359469039,17.993314639681024,2795.6566400972783
0.079,12,575.0,375.0,0.003,62,0.08,0.06,2352.865908555512,107.58929277234573,106.98774017392279,96.66336159337062,4.5038808598588,17.494149276695897,2795.7234600835254
0.079,11,550.0,400.0,0.003,62,0.07,0.08,2335.1126846017223,107.10656145585561,106.51318651430111,96.14840835076687,4.463655896520535,11.491545599057389,2795.725900931257
0.081,10,550.0,400.0,0.0035,62,0.07,0.08,2371.2532337497028,107.81918490364147,107.22346302077968,96.69399461143831,4.577826981705213,18.346292362101,2795.9022540245082
0.079,12,525.0,425.0,0.003,62,0.07,0.08,2342.059122108538,107.38303007813725,106.7950835204792,96.46553558920178,4.423438694470172,15.574695659083961,2795.9088495604533
0.081,10,550.0,375.0,0.0025,62,0.08,0.08,2486.0886283743457,108.38798553861426,107.77369972929253,96.15522840335136,4.618770542450457,8.938844047694737,2795.912002484198
0.08,12,550.0,400.0,0.003,62,0.08,0.08,2455.089477930133,107.9157949217522,107.29058603050555,95.7426639124186,4.520652702501038,5.3572164112093485,2796.00443804527
0.079,10,550.0,375.0,0.0025,62,0.07,0.08,2341.7319375857155,107.52635046696446,106.95190847391083,96.65872900833519,4.503729844940119,18.27799402910919,2796.1280512094795
0.08,10,550.0,375.0,0.003,62,0.07,0.1,2431.299200322343,108.1951776131198,107.60851051983249,96.51030408158283,4.561396869632572,14.97507876485587,2796.5333892116923
0.079,12,550.0,375.0,0.0025,62,0.08,0.08,2462.2068132799996,108.28725492333805,107.68960939555049,96.34843195899623,4.503729844940119,11.555842533606102,2796.7010628878415
0.08,11,550.0,375.0,0.0025,62,0.08,0.08,2475.1744688368362,108.34121234807091,107.73519717299936,96.25467302741285,4.5612439008740235,10.23495128002067,2796.712803957547
0.081,11,525.0,425.0,0.0035,62,0.07,0.1,2444.5350399445274,108.13440576953589,107.52751004995741,96.27043073000468,4.536581805812867,11.74640237427085,2796.909606752236
0.081,11,550.0,400.0,0.0025,62,0.08,0.06,2395.704082553848,107.69874737389162,107.06538666536969,96.36579443697532,4.577496625926858,12.733867853309084,2797.1188950322608
0.081,10,550.0,400.0,0.0035,60,0.08,0.06,2423.1185291021525,107.81918490364147,107.11063762452277,96.02491800679199,4.577826981705213,9.097871491812615,2797.160428414446
0.082,11,575.0,400.0,0.0035,62,0.08,0.06,2404.561574206482,107.6490494995798,106.9979811727959,96.16646462505236,4.63485054418189,10.242432795781474,2797.2742907561333
0.08,10,550.0,375.0,0.003,62,0.08,0.1,2491.746759615141,108.1951776131198,107.59487509112651,95.46486853383357,4.561396869632572,3.032021643611138,2797.441560804061
0.081,10,525.0,400.0,0.003,62,0.08,0.08,2470.271421601232,108.55915282024834,107.9760292732165,96.60129789987913,4.577661845110503,14.559296798067479,2797.6111211516563
0.08,10,575.0,375.0,0.0025,62,0.08,0.06,2345.008982128808,106.98310883084599,106.36088428002381,95.83346173950079,4.5612439008740235,7.269775361347575,2797.6263780316017
0.079,10,525.0,400.0,0.0025,62,0.07,0.08,2332.179316256489,107.44202919579139,106.87732720384955,96.66802592746606,4.463494845059901,18.589351892446935,2797.660144420641
0.08,10,525.0,425.0,0.0035,60,0.08,0.06,2377.242930108873,107.34299254623221,106.66279536249412,95.87791062133637,4.480089704331891,8.05252192990271,2797.6801877168145
0.08,12,525.0,425.0,0.0035,62,0.07,0.1,2431.693914681075,108.07538211111282,107.4768646321304,96.35586482051932,4.480089704331891,13.039386440643396,2797.7296167133713
0.079,10,550.0,400.0,0.003,62,0.08,0.06,2301.660816617776,106.73078344009143,106.1530003349869,96.05452040422428,4.463655896520535,10.145398425432049,2797.76859699792
0.079,10,525.0,425.0,0.0035,62,0.07,0.08,2301.5946560550387,106.92061145908671,106.36517617763721,96.3163457907604,4.423609693062169,14.098834313628162,2797.820660885202
0.08,11,525.0,400.0,0.0035,62,0.08,0.1,2516.9547672690387,108.74243396442063,108.16763210342387,96.21267064710567,4.520815755717722,9.414932375762913,2797.9628331439662
0.079,11,575.0,375.0,0.0025,62,0.08,0.06,2336.5304659154594,106.95921482718543,106.34507763438891,95.94114110963451,4.503729844940119,8.510458064123217,2798.0067651070617
0.079,12,550.0,400.0,0.003,62,0.07,0.08,2357.1983700442693,107.48613013034799,106.88659978467572,96.45764268289206,4.463655896520535,15.280434421079454,2798.0790792665457
0.081,10,525.0,425.0,0.003,62,0.08,0.08,2420.078249308548,107.49882108360593,106.88303527365966,95.36312423649308,4.536406382923186,2.764551361320818,2798.472381344281
0.079,11,525.0,425.0,0.003,62,0.07,0.08,2325.719829378543,107.02100713543835,106.438895321724,96.17029050595438,4.423438694470172,11.90783588908917,2798.5150759617577
0.079,10,525.0,400.0,0.0035,60,0.08,0.08,2454.1179573545755,107.93678140751003,107.24766041780731,95.61798090286615,4.463816867475545,4.979879731139441,2798.57882338665
0.08,11,575.0,375.0,0.003,62,0.07,0.08,2383.835718098043,107.61743484941879,106.99818201335074,96.34413900201423,4.561396869632572,13.355749826432426,2798.6071240660754
0.08,11,550.0,400.0,0.0035,60,0.08,0.06,2413.3179567149764,107.77859994044914,107.079400669374,96.12434860556775,4.520815755717722,10.38876508610221,2798.61187295207
0.08,11,550.0,400.0,0.003,62,0.08,0.08,2423.1088969041466,107.53087524004047,106.9120388677039,95.43286246619203,4.520652702501038,3.2303372905442003,2798.9396308588866
0.081,10,575.0,375.0,0.0035,62,0.07,0.08,2387.313681449363,107.87336143798555,107.26501909948698,96.62982293685985,4.619080312317814,17.199075977698072,2798.99724941929
0.082,10,575.0,375.0,0.0035,62,0.08,0.08,2493.3177463598977,108.29594779486128,107.66167130983074,95.88448931616682,4.676623449186268,6.218574905499482,2799.046203282257
0.08,11,525.0,400.0,0.003,62,0.08,0.1,2514.7291684796987,108.49252778444303,107.89750607270476,95.79534626453585,4.520652702501038,5.363892533550036,2799.063598623316
0.08,12,575.0,375.0,0.0035,62,0.08,0.08,2476.066166368025,108.2534669925594,107.63519841422355,96.12504865411375,4.561549761925887,8.889142913458217,2799.182339583835
0.079,10,550.0,375.0,0.003,62,0.08,0.1,2449.798605992136,107.76048842722169,107.1746117052653,95.26002483947777,4.5038808598588,2.084610267038315,2799.2133789830127
0.079,12,575.0,375.0,0.003,62,0.08,0.08,2428.2189863304047,107.58929277234573,106.96723044534937,95.52629557661292,4.5038808598588,3.890027637270879,2799.3769727208987
0.081,11,575.0,375.0,0.0035,62,0.08,0.08,2485.8555155567556,108.27835832504752,107.65202816818922,96.00758604536519,4.619080312317814,7.519072200382455,2799.421214635275
0.079,11,525.0,425.0,0.0035,60,0.08,0.06,2366.9217849336233,107.27994550357802,106.60922003880265,95.95714227354739,4.423609693062169,9.062582470493563,2799.5973021038412
0.079,10,550.0,375.0,0.0025,60,0.08,0.06,2394.2259887857967,107.52635046696446,106.84210292966051,96.00545737274153,4.503729844940119,9.22624955764539,2799.731494570309
0.079,12,550.0,400.0,0.0035,60,0.08,0.06,2401.960778595382,107.7308853762838,107.04114033288849,96.21813364443126,4.463816867475545,11.70185425428344,2799.811039307553
0.08,10,550.0,400.0,0.0035,60,0.08,0.06,2388.5389656153043,107.39669004555869,106.70405673353567,95.81539589601827,4.520815755717722,7.318002200771792,2799.8423636495386
0.08,10,550.0,400.0,0.0025,62,0.08,0.06,2336.352887467731,106.89859932761938,106.28622647923703,95.84320730971608,4.52048956773734,7.470127953775933,2799.903041489131
0.08,10,525.0,400.0,0.0025,60,0.08,0.06,2418.6244927495536,107.87204239314207,107.18180576628522,96.23120000811082,4.52048956773734,11.533349616388671,2799.980048434863
0.08,11,525.0,400.0,0.003,62,0.08,0.08,2457.573526399554,108.49252778444303,107.91760162247672,96.68172835869746,4.520652702501038,15.943734877168882,2800.1546278041974
0.081,12,575.0,400.0,0.0035,62,0.08,0.06,2397.2985069951364,107.64167704483668,106.99858637002198,96.28791546787741,4.577826981705213,11.863036235083833,2800.2574998994105
0.079,11,550.0,400.0,0.0035,60,0.08,0.06,2378.455661809939,107.35045187760187,106.66716515061299,95.9095611693173,4.463816867475545,8.428394553995897,2800.2622308318223
0.079,11,525.0,400.0,0.0035,60,0.08,0.08,2481.9056160875366,108.29949683812178,107.6042223268335,95.90989019262648,4.463816867475545,7.400015904211941,2800.3640789388437
0.081,10,525.0,400.0,0.0035,62,0.08,0.1,2531.6173139972775,108.81210071774463,108.2290541230536,96.12662741157442,4.577826981705213,8.298861473414846,2800.5268733096345
0.08,12,550.0,400.0,0.0025,62,0.08,0.06,2385.9161510303793,107.66275192888253,107.03772410763456,96.4640520565385,4.52048956773734,14.241979866540746,2800.6617492487353
0.079,10,525.0,400.0,0.0025,60,0.08,0.06,2384.9307661306066,107.44202919579139,106.76758919354037,96.01469031174491,4.463494845059901,9.44559460340341,2800.7600785801715
0.081,11,550.0,400.0,0.003,62,0.08,0.08,2467.350988066292,107.95480092734005,107.32120620347284,95.6360727189491,4.577661845110503,4.384071300981433,2800.8380065724405
0.082,10,575.0,375.0,0.0025,62,0.08,0.06,2422.0077256206027,107.81415745204163,107.16237040979945,96.2511858664038,4.676309768391018,10.987243833805087,2801.008068142809
0.079,11,550.0,375.0,0.003,62,0.07,0.1,2420.6022605579883,108.13985664191974,107.5613337880379,96.59842917484528,4.5038808598588,16.46961875786285,2801.052226410253
0.079,11,550.0,400.0,0.0025,62,0.08,0.06,2327.484286898688,106.8583189970372,106.25417752426824,95.93650568051606,4.463494845059901,8.584121922787755,2801.376644949556
0.082,10,525.0,425.0,0.003,62,0.07,0.08,2405.5830489289697,107.91636885089235,107.29739378010922,96.51985093098291,4.592908359469039,15.364661640460216,2801.5198862093707
0.082,10,550.0,400.0,0.003,62,0.08,0.06,2401.691239024469,107.9867746106566,107.36625555888448,96.70284878946835,4.634683323092759,17.241454170107787,2801.6035961008806
0.079,12,525.0,400.0,0.003,62,0.08,0.08,2443.02879413989,108.41896478763984,107.8523211362311,96.75655963747715,4.463655896520535,17.31436778500973,2801.6657514139324
0.079,12,575.0,400.0,0.0035,62,0.08,0.06,2323.7571398584623,106.80387621907973,106.19027410084873,95.8613617632053,4.463816867475545,7.895980825087246,2801.925044464281
0.08,12,525.0,425.0,0.003,62,0.07,0.1,2436.7513268673642,107.81147503839556,107.1916856679361,95.91205251075051,4.479916494178848,7.88360674753837,2802.037739135493
0.082,10,525.0,425.0,0.0025,62,0.07,0.08,2411.6264564674193,107.64134231242426,106.99999678017772,96.05236105641099,4.592730633826614,9.441242949214953,2802.1446805129317
0.08,11,525.0,425.0,0.0035,62,0.07,0.08,2347.4949133777227,107.70735842868557,107.13230168564944,96.83523996245547,4.480089704331891,21.045650467596403,2802.2125883713607
0.079,11,525.0,400.0,0.0025,60,0.08,0.06,2406.815160537776,107.80307988517423,107.12254236440508,96.3076166770809,4.463494845059901,12.707325712660467,2802.338799841353
0.079,12,525.0,425.0,0.003,62,0.07,0.1,2398.1292601386544,107.38303007813725,106.77789258641253,95.7006162335864,4.423438694470172,6.220670773531719,2802.525577699541
0.08,11,525.0,425.0,0.0035,62,0.08,0.06,2327.5191170680187,107.70735842868557,107.14201920924124,97.0522472865746,4.480089704331891,24.043903937516635,2802.5321341403146
0.081,11,525.0,425.0,0.003,62,0.08,0.06,2374.8786817772598,107.86731115675165,107.26646541261911,96.82570114902816,4.536406382923186,19.565999366682547,2802.6772810968887
0.08,11,550.0,425.0,0.0035,62,0.08,0.06,2321.7586009527727,106.75259839284402,106.14362690590838,95.79929262728113,4.480089704331891,7.254368647981574,2802.8561113100222
0.079,12,575.0,375.0,0.003,62,0.07,0.08,2374.7934062085355,107.58929277234573,106.97815910281042,96.44971893359124,4.5038808598588,14.988696121180006,2802.913712335528
0.079,10,550.0,375.0,0.0035,60,0.08,0.06,2381.1433179981814,107.99048920712285,107.34366917255727,96.7932051718687,4.504031799288888,19.937738632605047,2802.9354822704377
0.079,12,550.0,425.0,0.0035,62,0.08,0.06,2312.2026372259725,106.71662355682184,106.115770417586,95.89495969090544,4.423609693062169,8.373544156110622,2803.1056194541843
0.079,11,575.0,375.0,0.0035,60,0.08,0.06,2391.8551591555083,107.42096993300399,106.72510818371009,95.86197319504913,4.504031799288888,7.817490613677226,2803.110537666291
0.081,10,550.0,425.0,0.0035,62,0.08,0.06,2330.3813217050074,106.78153730540956,106.16455227356892,95.69804669732639,4.536581805812867,6.170104459377213,2803.2321667189476
0.08,11,550.0,400.0,0.0035,62,0.08,0.06,2343.1400973127156,107.77859994044914,107.20053738429245,97.00315795658665,4.520815755717722,22.971879858268828,2803.3102749932527
0.08,10,525.0,400.0,0.0035,60,0.08,0.08,2496.357561874322,108.37460059442766,107.66933141521959,95.82824088235918,4.520815755717722,6.458776959895609,2803.3874213456306
0.08,11,575.0,400.0,0.0035,62,0.08,0.06,2333.287091828166,106.82317818257627,106.2015716480881,95.75080250109944,4.520815755717722,6.679483427566305,2803.5546146735287
0.081,11,525.0,425.0,0.0025,62,0.07,0.08,2401.6037932479103,107.59550138464219,106.96266291651605,96.14378782119283,4.536230872300129,10.663898100680038,2803.814444748426
0.08,11,550.0,400.0,0.0035,62,0.07,0.08,2363.2701168983776,107.77859994044914,107.19081554343657,96.78625026089014,4.520815755717722,20.04501258087451,2803.9207093824853
0.08,10,575.0,375.0,0.0035,60,0.08,0.06,2401.3843742953622,107.45038157128421,106.74530227935938,95.75289302428128,4.561549761925887,6.619149378015543,2803.968215416162
0.079,10,525.0,425.0,0.0035,62,0.08,0.08,2358.7461808213834,106.92061145908671,106.35430357557625,95.39411223225049,4.423609693062169,3.4437158872782097,2804.044060456115
0.08,10,525.0,425.0,0.0025,62,0.08,0.06,2329.4469154371136,106.81412546017438,106.21159078622364,95.85292719129697,4.479743197399055,7.673078124269631,2804.080603656782
0.079,10,525.0,425.0,0.003,62,0.08,0.06,2296.795316764761,106.66254149497267,106.09570191273424,96.09028421457286,4.423438694470172,10.687963292641268,2804.0834232256743
0.08,10,550.0,375.0,0.0025,60,0.08,0.06,2432.793781810615,107.95734675294462,107.25712663542109,96.22144074285043,4.5612439008740235,11.282908933938018,2804.1294674064015
0.08,12,550.0,425.0,0.0035,62,0.07,0.08,2361.238596668173,107.13476843378947,106.50982275766607,95.89510193690661,4.480089704331891,8.418667813718596,2804.157926825604
0.081,10,525.0,425.0,0.0025,62,0.07,0.08,2376.5285826171244,107.22794126630959,106.60127183918908,95.84634977250204,4.536230872300129,7.655791511792845,2804.204373488492
0.082,11,550.0,425.0,0.0035,62,0.07,0.08,2408.714991800118,107.57704705148986,106.92910662616009,95.99681856395688,4.593085996270885,8.959499987660765,2804.2928686092127
0.081,11,525.0,425.0,0.003,62,0.07,0.1,2449.8808947910247,107.86731115675165,107.23892260316286,95.82207225696853,4.536406382923186,6.844873525626181,2804.496630382698
0.081,10,525.0,400.0,0.003,62,0.08,0.1,2529.4525478217765,108.55915282024834,107.95567363207411,95.7050287679942,4.577661845110503,4.500945897217022,2804.529514892267
0.081,10,575.0,375.0,0.0035,60,0.08,0.06,2439.926793628245,107.87336143798555,107.1521592703285,95.96117504794142,4.619080312317814,8.302533750422405,2804.607731113796
0.079,10,525.0,400.0,0.0035,60,0.08,0.06,2369.3390408904647,107.93678140751003,107.30229315492004,96.8552469791662,4.463816867475545,21.1333482127504,2804.6167564394764
0.081,12,525.0,425.0,0.003,62,0.08,0.08,2488.839822513982,108.23954398818859,107.61140279439446,95.95821694519063,4.536406382923186,7.054360476226529,2804.676058209877
0.081,12,550.0,425.0,0.0035,62,0.07,0.08,2399.1325613485433,107.55249787314352,106.91278746834527,96.10536385914756,4.536581805812867,10.334081132002513,2804.789521108149
0.079,10,550.0,375.0,0.0035,60,0.08,0.08,2467.304047636241,107.99048920712285,107.28902000087842,95.55669555388184,4.504031799288888,4.418164131812403,2804.8273109273337
0.08,11,525.0,425.0,0.003,62,0.07,0.1,2410.6832251591354,107.44435064146299,106.83062235467196,95.61579308039097,4.479916494178848,5.342370761185056,2804.8303684487587
0.081,12,550.0,425.0,0.003,62,0.08,0.06,2385.5096444576157,107.28680357461207,106.63560740525364,95.87497208235287,4.536406382923186,7.40298970847424,2804.953184842482
0.081,10,550.0,400.0,0.003,62,0.08,0.08,2434.1606310206794,107.56851101522365,106.94139175205426,95.32600610541849,4.577661845110503,2.4870407189937254,2804.9546318863104
0.082,10,550.0,400.0,0.0035,62,0.07,0.1,2475.015551259183,108.24129271409946,107.61328536483408,96.11464775847503,4.63485054418189,9.594284143877337,2805.053500566105
0.08,12,525.0,425.0,0.0025,62,0.07,0.08,2390.016146193643,107.54290278972049,106.91866661666272,96.22983324454809,4.479743197399055,11.899934026642446,2805.10431103834
0.079,10,550.0,400.0,0.0035,62,0.08,0.08,2366.5721682760427,106.97381710605289,106.39531077209453,95.33299493829205,4.463816867475545,2.9814306650900404,2805.1575605477537
0.081,11,550.0,425.0,0.0035,62,0.07,0.08,2371.406664374096,107.16503807721878,106.53185573602875,95.79182101439474,4.536581805812867,7.230484823155369,2805.173301392174
0.081,10,550.0,400.0,0.0025,62,0.07,0.08,2388.1393096074157,107.31337508244717,106.6766882472549,95.83611469293206,4.577496625926858,7.446807899221882,2805.2412381312997
0.08,11,525.0,425.0,0.0025,62,0.07,0.08,2366.5588089537146,107.17669365067461,106.5585271949903,95.93271349517465,4.479743197399055,8.709875925169584,2805.3320885068683
0.082,10,550.0,400.0,0.003,62,0.08,0.08,2477.722278385526,107.9867746106566,107.34489949457841,95.52400989353082,4.634683323092759,3.4763903991837775,2805.4811887967344
